211101003002,211101,3433.441437,420.11361269,146.02183155,109.83561487,211101003,2004,97,75,0.77319587628866,80.6666666666667,118.666666666667,53,2,4,4800,92.665,45.0625,16.8321517187421,42.8921375698444,46.4544827673198,3.4942372494723,5.59254748304767,5.48929843834318,20,18,38,999,1,1.15,3.71,12.08,5.2,5.184,3.13,6.4,2.783232,0.241713566359732
211101008002,211101,1710.2902493,214.49542307,55.183554233,88.718267333,211101008,2004,116,103,0.887931034482759,92.6666666666667,188.666666666667,63,2,4,13050,92.665,29.633333333,34.5322431380712,64.7180830200334,30.1939261088841,7.16865272468562,8.43835194065546,3.56786819190559,12,9,21,37.3229244331389,999,999,999,999,999,999,999,999,999,999
211101008003,211101,1838.4302583,234.2367865,59.790464667,90.233938667,211101008,2004,95,97,1.02105263157895,84.6666666666667,124.666666666667,39,1,2,2400,92.665,80,28,64.9294771771109,37.8383869749049,5.8126046283366,8.46591484444336,4.47117664771179,20,13,33,27.1177685950413,999,999,999,999,999,999,999,999,999,999
211101008021,211101,1347.1741527,155.4146622,50.571725833,67.319843733,211101008,2004,93,78,0.838709677419355,71.3333333333333,113.333333333333,34,2,2,999,92.665,80.46875,27.8244862423371,65.5672089499108,39.8138961928138,5.77616919690346,8.54906633613631,4.70461288505225,18,13,31,25.2921401001918,999,999,999,999,999,999,999,999,999,999
211101012001,211101,1666.291672,182.822455,79.946198933,53.525085267,211101012,2004,100,81,0.81,90,139.333333333333,56,1,3,999,92.665,34.3875,15.1491335673754,41.669476473383,26.0438800303689,3.14485442460771,5.43312921608671,3.07747759662225,18,24,42,25.4472680848127,1,0.98,2.66,12.34,5,4.491,0.94,4.03,2.463064,0.249070877667986
211101012002,211101,1587.2155022,210.767391,64.417981333,40.801877667,211101012,2004,91,78,0.857142857142857,76.6666666666667,119.333333333333,51,2,5,999,92.665,81.9875,18.5516002799787,50,38.3946626061598,3.85118277323052,6.51931542691351,4.53690901135107,12,27,39,22.7058112022409,3,0.84,2.59,18.32,5.5,5.994,3.16,5.27,4.880448,0.212822453741833
211101012003,211101,1754.7826233,259.94665583,53.569383111,58.378150056,211101012,2004,92,70,0.760869565217391,75.3333333333333,99.3333333333333,26,2,5,9400,92.665,20,26.8544560167689,48.3021170571665,22.3439196250457,5.57479769051903,6.29793473766735,2.64027141833799,8,12,20,999,999,999,999,999,999,999,999,999,999,999
211101014001,211101,1853.462601,184.43329127,93.1063637,68.8339885,211101014,2004,99,88,0.888888888888889,79.3333333333333,122,43,1,5,2000,92.665,123.125,26.6526926758673,63.0348602647634,26.5228356974791,5.53291302876355,8.2188827391482,3.13407343923818,14,18,32,24.310660116892,999,999,999,999,999,999,999,999,999,999
211101014002,211101,1930.0489805,218.29715757,79.61256961,84.950368105,211101014,2004,97,79,0.814432989690722,90.6666666666667,160.666666666667,40,2,2,12000,92.665,146.25625,20.8064918151784,57.016229537946,23.0250830430311,4.31928252229834,7.43413569622347,2.72076115934602,10,19,29,25.8480749219563,999,999,999,999,999,999,999,999,999,999
211101015001,211101,2249.9107342,187.52968629,74.644026143,81.813189562,211101015,2004,92,78,0.847826086956522,88.6666666666667,124.666666666667,55,1,5,6000,92.665,47.308333333,23.4201365178801,45.1984889191573,999,4.86185692571804,5.89326412167684,999,16,15,31,21.0621363946845,999,999,999,999,999,999,999,999,999,999
211101015002,211101,1743.0770057,163.190465,85.62948981,79.130674333,211101015,2004,96,75,0.78125,79.3333333333333,120.666666666667,50,2,3,5304,92.665,33.775,21.9575039984432,43.5856132457499,999,4.55822462028822,5.68296721649007,999,22,15,37,19.7361231403597,1,1.42,3.98,14.51,5.1,4.554,1.26,6.03,2.936824,0.238615417743726
211101017001,211101,1816.7442583,146.79304527,91.4282515,69.113128467,211101017,2004,101,87,0.861386138613861,82,130.666666666667,57,1,4,17240,92.665,83.197916667,24.1879372345374,53.5888691472189,47.9266965213619,5.02124699712098,6.98725482684628,5.66326271863554,11,14,25,23.4926106802004,999,999,999,999,999,999,999,999,999,999
211101017002,211101,1514.0839856,141.76688812,79.873499183,56.59732085,211101017,2004,99,78,0.787878787878788,87.3333333333333,120,56,2,4,7296,92.665,88.96875,29.1057333709727,60.8985923044077,56.9668672039749,6.04214716083026,7.94034264574883,6.73149535958389,8,9,17,25.9795401827902,1,1.19,1.83,16.27,5.7,4.329,0.97,3.28,3.130348,0.235036435330028
211101019001,211101,3283.3045743,426.22909352,129.55113655,102.59690504,211101019,2004,102,85,0.833333333333333,73.3333333333333,104,60,1,5,3600,92.665,999,31.689515345792,66.9100465938864,59.6825020442696,6.57852227031051,8.72415397950051,7.05238861250429,18,13,31,25.5191530229054,999,999,999,999,999,999,999,999,999,999
211101019002,211101,3082.7286062,377.92729196,124.41760449,112.35596895,211101019,2004,97,82,0.845360824742268,84,161.333333333333,56,2,4,6720,92.665,25.879583333,28.0828991417024,65.9471123395232,57.5714514641856,5.82981391172034,8.59860053670905,6.80293611702476,16,16,32,24.0178234496351,999,999,999,999,999,999,999,999,999,999
